ngram,hawkish,dovish,total,prob_feature_given_hawkish,prob_feature_given_dovish,polarity_score,category
상승률/NNG;기저효과/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
탄약/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
불확실성/NNG;축소/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
이뤄진다는/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
예상/NNG;경제/NNG;회복/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
발행/NNG;부담/NNG;완화/NNG,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
인플레이션/NNG;기대/NNG;안정/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
물가/NNG;상승/NNG;압력/NNG;제한/NNG,17,3,20,2.6738682852482687e-06,5.924337910805933e-07,4.513362211110814,매파
당형/NNG,17,3,20,2.6738682852482687e-06,5.924337910805933e-07,4.513362211110814,매파
세부계획/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
아회/NNG,2,18,20,3.145727394409728e-07,3.55460274648356e-06,0.08849729825707478,비둘기파
하회/NNG;하락/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
충고/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
경기/NNG;지표/NNG;둔화/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
제조업/NNG;성장/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
절연/NNG,5,15,20,7.86431848602432e-07,2.9621689554029665e-06,0.26549189477122437,비둘기파
추모/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
엮여/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
통째/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
내려왔으나/VV,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
불어온/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
최소치/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
차근차근/MAG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
특보/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
재정/NNG;불안/NNG,4,16,20,6.291454788819456e-07,3.1596468857631643e-06,0.19911892107841828,비둘기파
평형대/NNG,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
구조법/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
세계/NNG;경기/NNG;불확실성/NNG;증가/NNG,17,3,20,2.6738682852482687e-06,5.924337910805933e-07,4.513362211110814,매파
여전채/NNG;금리/NNG;상승/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
저항력/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
복합환승센터/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
프라이빗뱅킹/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
신용등급/NNG;하향/NNG;압력/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
날릴/VV,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
펀더멘털/NNG;견조/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
보증금액/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
엄중히/MAG,6,14,20,9.437182183229184e-07,2.7646910250427687e-06,0.34134672184871706,비둘기파
국채선물/NNG;상승/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
미보고발생손해액/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
영업현금흐름/NNG;개선/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
경제/NNG;바닥/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
금융시장/NNG;여건/NNG;개선/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
지수/NNG;마이너스/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
게이트/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
통안채/NNG;오르/VV,6,14,20,9.437182183229184e-07,2.7646910250427687e-06,0.34134672184871706,비둘기파
개인기/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
로이드/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
제한적/VAX;금리/NNG;인하/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
충분/NNG;금리/NNG;인하/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
구실/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
경기/NNG;추세/NNG;회복/NNG,3,17,20,4.718591091614592e-07,3.357124816123362e-06,0.1405545325259423,비둘기파
빌려서/VV,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
이혜/NNG,1,19,20,1.572863697204864e-07,3.7520806768437577e-06,0.04191977285861437,비둘기파
열띤/VA,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
재탈환/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
노동시장/NNG;약화/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
금리/NNG;인상/NNG;확대/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
경기/NNG;모멘텀/NNG;둔화/NNG;우려/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
교역조건/NNG;개선/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
기준가격/NNG;오르/VV,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
이드/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
타나/VV,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
해지/NNG;위험/NNG,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
태경/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
생산/NNG;회복/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
예상/NNG;상회/NNG;약세/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
조삼모사/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
흔드/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
채권/NNG;금리/NNG;내리/VV,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
긴축/NNG;가속/NNG,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
추진단/NNG,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
자개/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
버터/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
로고/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
틔워/VV,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
기준시/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
재고/NNG;부담/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
가계/NNG;부채/NNG;안정/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
국고채/NNG;금리/NNG;하락/NNG;신용스프레드/NNG;확대/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
버스트/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
부채/NNG;상승/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
인력확충/NNG,17,3,20,2.6738682852482687e-06,5.924337910805933e-07,4.513362211110814,매파
굴지/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
미포/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
대연/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
국채선물/NNG;하락/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
소비/NNG;여력/NNG;축소/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
민낯/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
원한다/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
소폭/MAG;스티프닝/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
자본/NNG;유출/NNG;위험/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
건너편/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
예금보험기금/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
완화/NNG;되돌/VV,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
현주소/NNG,17,3,20,2.6738682852482687e-06,5.924337910805933e-07,4.513362211110814,매파
단층/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
트릴레마/NNG,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
단기물/NNG;스프레드/NNG;축소/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
유동성/NNG;관리/NNG;강화/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
능사/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
가격/NNG;바닥/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
공공요금/NNG;인상/NNG;억제/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
통화정책/NNG;되돌/VV,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
안다며/VV,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
정자/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
착실/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
틀리/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
만기청산/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
사몰/NNG,19,1,20,2.9884410246892415e-06,1.9747793036019777e-07,15.133038001959788,매파
미르/NNG,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
비빌/VV,4,16,20,6.291454788819456e-07,3.1596468857631643e-06,0.19911892107841828,비둘기파
닥터둠/NNG,6,14,20,9.437182183229184e-07,2.7646910250427687e-06,0.34134672184871706,비둘기파
나비효과/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
정조준/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
갈린다/VV,16,4,20,2.5165819155277823e-06,7.899117214407911e-07,3.1859027372546924,매파
부채/NNG;거품/NNG,19,1,20,2.9884410246892415e-06,1.9747793036019777e-07,15.133038001959788,매파
아랑곳/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
열어/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
출자금액/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
cds/NNG;프리미엄/NNG;급등/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
지출/NNG;제한/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
역수/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
자석/NNG,17,3,20,2.6738682852482687e-06,5.924337910805933e-07,4.513362211110814,매파
선구자/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
기쁨/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
소비/NNG;지표/NNG;둔화/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
인하/NNG;미루/VV,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
항의/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
위험/NNG;회피/NNG;성향/NNG;완화/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
일용/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
안다고/VV,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
화이트칼라/NNG,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
부동산/NNG;바닥/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
석권/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
누그러뜨렸/VV,4,16,20,6.291454788819456e-07,3.1596468857631643e-06,0.19911892107841828,비둘기파
차인/VV,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
기계수/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
가격/NNG;변동/NNG;위험/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
미쳤으며/VV,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
수주/NNG;급감/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
실업률/NNG;소폭/MAG;상승/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
단단히/MAG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
고용/NNG;지표/NNG;경계/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
장기물/NNG;상승/NNG,6,14,20,9.437182183229184e-07,2.7646910250427687e-06,0.34134672184871706,비둘기파
현송/NNG,2,18,20,3.145727394409728e-07,3.55460274648356e-06,0.08849729825707478,비둘기파
로스쿨/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
곡물가/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
부진/NNG;개선/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
인준안/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
위험/NNG;선호/NNG;강화/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
마이너/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
납입일/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
증하/VA,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
하락/NNG;국채/NNG;금리/NNG;상승/NNG,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
소비/NNG;투자/NNG;증가/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
제액/NNG,4,16,20,6.291454788819456e-07,3.1596468857631643e-06,0.19911892107841828,비둘기파
둔다면/VV,6,14,20,9.437182183229184e-07,2.7646910250427687e-06,0.34134672184871706,비둘기파
기여율/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
종잣돈/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
백성/NNG,19,1,20,2.9884410246892415e-06,1.9747793036019777e-07,15.133038001959788,매파
우려/NNG;금리/NNG;급등/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
국제가격/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
문제없/VA,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
아폴로/NNG,13,7,20,2.044722806366323e-06,1.3823455125213844e-06,1.4791691280111072,매파
신계약비/NNG,4,16,20,6.291454788819456e-07,3.1596468857631643e-06,0.19911892107841828,비둘기파
흑자율/NNG,18,2,20,2.831154654968755e-06,3.9495586072039554e-07,7.168281158823057,매파
소동/NNG,2,18,20,3.145727394409728e-07,3.55460274648356e-06,0.08849729825707478,비둘기파
금리/NNG;확보/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
프로그램매도/NNG,7,13,20,1.1010045880434048e-06,2.567213094682571e-06,0.42887152232274706,비둘기파
외풍/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
금리/NNG;인상/NNG;조건/NNG;충족/NNG,5,15,20,7.86431848602432e-07,2.9621689554029665e-06,0.26549189477122437,비둘기파
사놓/VV,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
위험자산/NNG;투자심리/NNG;개선/NNG,8,12,20,1.2582909577638912e-06,2.369735164322373e-06,0.5309837895424487,비둘기파
실업률/NNG;개선/NNG,6,14,20,9.437182183229184e-07,2.7646910250427687e-06,0.34134672184871706,비둘기파
제품/NNG;안정/NNG,18,2,20,2.831154654968755e-06,3.9495586072039554e-07,7.168281158823057,매파
남북한/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
인터페이스/NNG,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
글로벌/NNG;성장/NNG;둔화/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
우려/NNG;위험/NNG;회피/NNG,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
사야/NNG,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
금리/NNG;상승/NNG;압력/NNG;완화/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
금리/NNG;경기/NNG;둔화/NNG,10,10,20,1.572863697204864e-06,1.9747793036019775e-06,0.7964756843136731,중립
금리/NNG;인하/NNG;기대/NNG;강하/VA,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
애널리틱스/NNG,15,5,20,2.359295545807296e-06,9.873896518009888e-07,2.3894270529410195,매파
차임/NNG,14,6,20,2.2020091760868095e-06,1.1848675821611866e-06,1.8584432633985706,매파
생겨난/VV,9,11,20,1.4155773274843776e-06,2.1722572339621753e-06,0.6516619235293689,비둘기파
당론/NNG,11,9,20,1.7301500669253503e-06,1.77730137324178e-06,0.9734702808278226,중립
달했으며/VV,12,8,20,1.8874364366458367e-06,1.5798234428815822e-06,1.1947135264705095,중립
