date,title,call_rate
2024-03-25,국고채 금리 2~3bp 하락 출발…3.2~3.3%대,3.482
2024-03-25,3% 오른 비트코인…'롤러코스터' 장세에 엇갈린 전망,3.482
2024-03-25,길어지는 부동산 침체에…증권사 작년 실적 20%↓,3.482
2024-03-25,"주요국 통화 약세에 ‘강달러’…환율, 장중 1344원으로 상승",3.482
2024-03-25,변동성 큰 위안화…환율 1342.1원 두 달여만 ‘최고’[외환마감],3.482
2024-03-25,"국민카드, 공모 신종자본증권 발행…여전사 최초",3.482
2024-03-25,오피스텔로 탈바꿈한 '글래드 라이브 호텔'…대출 상환 부담은?,3.482
2024-03-25,[마켓인]연초효과 끝났는데…줄줄이 등판하는 '롯데',3.482
2024-03-25,"핀다, 이용자 추첨 통해 1년치 대출 이자 지원",3.482
2024-03-25,국고채 금리 나흘 만에 상승 전환[채권마감],3.482
2024-03-25,"한은, 통안채 91일물 3.450%에 5100억원 발행",3.482
2024-03-25,與 3자녀 이상 大등록금 전액 면제…“단순 현금성 지원 정책 아냐”,3.482
2024-03-25,"위안화 약세 진정…환율, 연고점 위협 후 10원 이상 급락[외환분석]",3.482
2024-03-25,통화정책 '재료 소진'…국고채 시장 강세 강도 약해져[채권분석],3.482
2024-03-25,與경제전문가들 “이재명 민생지원금 13조? 선심성 매표행위”,3.482
2024-03-25,“나만 새파랗게 질린 게 아니었네”...미국·일본 불장에도 개미들은 춥다,3.482
2024-03-25,정부 밸류업 프로그램 최선호주는? “ROE 높은 중소형주 관심 가질 때”,3.482
2024-03-25,"가장 절박할 때, 누가 주택공급 막았나…전세난 속 둘째 낳을 결심 [데스크 칼럼]",3.482
2024-03-25,현금 185조 쟁여놓고도 돈 걱정?…배당·자사주매입 크게 쏠 기업 어디 없나요,3.482
2024-03-25,부동산 침체·고금리에 증권사 지난해 순이익 20% 줄었다,3.482
2024-03-25,"유림E&C, 총선 이후 시장 회복 기대감 부산서 ‘일광 노르웨이숲 오션포레’ 4월 공급",3.482
2024-03-25,금리인하 시작되면...‘K-로봇’ 시대 온다,3.482
2024-03-22,"파월 덕에 2200달러 뚫은 국제 금 가격, 정작 개인은 금-은 ETF 팔아",3.476
2024-03-22,각국 중앙은행 '피벗' 도미노…2년간 인플레와의 전쟁 끝나나 [글로벌 핫이슈],3.476
2024-03-22,8만전자 코앞에 두고 미끄러진 주가…삼성전자 0.7%↓,3.476
2024-03-22,"""반도체 투자 적기는 지금…AI·금리 인하 긍정적""-DS",3.476
2024-03-22,"레딧, 美 증시 상장 첫날 48% 폭등…'성범죄자 변호' 논란 조수진, 후보직 사퇴 [모닝브리핑]",3.476
2024-03-22,"'살인적 물가'에 튀르키예 중앙은행, 기준금리 45%→50% 인상",3.476
2024-03-22,"""소버린 이후 처음""...'BB+' 떨어진 SK이노, 자산매각 압박 커진다",3.476
2024-03-22,주식 쓸어담는 외국인…코스피 외인 비중 역대 최고 수준,3.476
2024-03-22,"숨 고르기 돌입한 코스피, 2750선 머물러…코스닥은 '하락'",3.476
2024-03-22,"""테마형 ETF, 상장 후 석달은 사지 마세요""",3.476
2024-03-22,美 3대 지수 연이틀 사상 최고치 경신…마이크론 14%↑ [뉴욕증시 브리핑],3.476
2024-03-22,"파월 덕에 2200달러 뚫은 국제 금 가격, 정작 개인은 금-은 ETF 팔아",3.476
2024-03-22,"""잃어버린 3년, 드디어 탈출""…삼성전자 개미들 '3조' 던졌다",3.476
2024-03-22,"찬 바람 부는 프롭테크 스타트업, 신규 서비스로 불황 타개",3.476
2024-03-22,17원 하락 직후 16원 상승…원·달러 환율 제자리로 [한경 외환시장 워치],3.476
2024-03-22,"""여보, 이 동네는 1억이면 된대""…'싼 집값'에 거래 터졌다",3.476
2024-03-22,"스위스, 깜짝 '금리 인하'…글로벌 통화정책 차별화 시작됐다 [강진규의 BOK워치]",3.476
2024-03-22,"'레딧' 상장 첫날 폭등…뉴욕증시, 3대 지수 최고 마감",3.476
2024-03-22,결국 메리츠 손잡은 MBK…홈플러스 1.3조 급한불 껐다,3.476
2024-03-22,"""위험 선호심리 확산…반도체·저PBR 등 주목""",3.476
2024-03-22,"국고채 금리, 1bp 내외 보합 출발… 10년물, 0.3bp↓",3.476
2024-03-22,"코스피, 약보합권 출발 후 상승전환…2760선 터치",3.476
2024-03-22,"코스닥, 외인·기관 팔자에 약보합 출발…900선 방어전",3.476
2024-03-22,신한운용 “미국 장기채 성과 상회…‘SOL 미국30년 국채 커버드콜 ETF’ 주목”,3.476
2024-03-22,"NDF, 1332.9원/1333.1원…12.75원 상승",3.476
2024-03-22,새마을금고 순익 1년 새 95% 급감...부실채권 비율 5.55%,3.476
2024-03-22,美경제 성장에 강해진 달러화…환율 1330원 중반대 회귀[외환브리핑],3.476
2024-03-22,"국내 2월 PPI, 석 달째 상승… 국고채, 보합 흐름 전망[채권브리핑]",3.476
2024-03-22,"""신뢰도 높인 FOMC, 교역조건 개선 기대""",3.476
2024-03-22,日엔화 약세 지속…美서 다시 151엔대 중후반으로 '뚝',3.476
2024-03-22,[뉴스새벽배송]美 증시 또 사상 최고치…다우 4만선 '바짝',3.476
2024-03-22,“코스피 하락 출발할 것”…반도체 주목,3.476
2024-03-22,달러화 강세에 되돌림…환율 1330원으로 급등 출발,3.476
2024-03-22,美 2월 기존주택 판매 건수 전월대비 9.5% 증가,3.476
2024-03-22,“금리인하로 글로벌 수요 확대…반도체 초과성과↑”,3.476
2024-03-22,美연착륙→기업실적 상승…뉴욕증시 또 최고치 경신[월스트리트in],3.476
2024-03-22,[속보]뉴욕증시 또 최고치 경신…美반도체 마이크론 14.1% 급등,3.476
2024-03-22,등락 반복하는 비트코인…'롤러코스터' 장세에 엇갈린 전망,3.476
2024-03-22,“금 투자·헤지상품 역할 커…단기 급등 집착은 버려야”,3.476
2024-03-22,미국發 훈풍에 닛케이지수 장중 4만1000선 터치,3.476
2024-03-22,"대만 증시, AI 대장주 엔비디아發 훈풍에 사상 최고치 경신",3.476
2024-03-22,"큐리옥스, 올해 신제품 출시·제품 표준화로 매출3배 성장",3.476
2024-03-22,[마켓인]현대차 유증 지연에 2금융권서 차입한 모셔널,3.476
2024-03-22,"미국채 금리 추종하며 낙폭 확대… 10년물 금리, 4.9bp↓[채권마감]",3.476
2024-03-22,"김유진 한샘 대표 ""올해 본격 턴어라운드 시현할 것""",3.476
2024-03-22,"'4월 위기설' 일축한 이복현...""부실 PF사업장 정리해야""",3.476
2024-03-22,"위안화 가치 올해 최저 수준, 중국 본토·홍콩 증시도 ‘주르륵’",3.476
2024-03-22,"中정부 달러 매도에도 ‘위안화 급락’…환율, 16원 급등한 1338.4원[외환마감]",3.476
2024-03-22,"[마켓인]HD현대건설기계, 회사채 수요예측에 1조원 몰려",3.476
2024-03-22,[코스닥 마감]외인·기관 매도 속 숨고르기…900선 사수,3.476
2024-03-22,"작년 건축착공면적, 14년만에 최저…""올해 건설투자 감소""",3.476
2024-03-22,"이벤트·모멘텀 부재 횡보장… 국고채 3년물, 0.2bp↓[채권분석]",3.476
2024-03-22,"코스닥, 약보합권서 등락…900선 버티기",3.476
2024-03-22,"달러 강세 속 ‘위안화 급락’…장중 환율, 1340원 터치[외환분석]",3.476
2024-03-22,"中 인민은행 또 지준율 인하 시사, 추가 유동성 공급 임박",3.476
2024-03-22,"'계속된 질주' 日증시, 최고 기록 경신...4만888엔 마감",3.476
2024-03-22,"대신증권, 2분기 증시 전망 세미나 실시",3.476
2024-03-22,한샘 “올해 턴어라운드 시현할 것”,3.476
2024-03-22,"매경이 전하는 세상의 지식 (매-세-지, 3월 22일)",3.476
2024-03-22,"美법무부, 애플에 반독점 소송 제기…마이크론 14% 상승 [월가월부]",3.476
2024-03-22,“미국 장기채보다 성과 좋다”...‘SOL 미국30년 국채 커버드콜’ ETF 눈길,3.476
2024-03-22,"“금값이 금값했네”…장중 사상 최고치 돌파, 돌반지 사려면 얼마",3.476
2024-03-22,"‘증시 살리기 안간힘’ 속 반등기미 보이는 중국 증시, 월가투자자 “中 경제 어려워 본격 반등 역부족",3.476
2024-03-22,"“일본증시 더 오른다, 우리는 더 샀다”...거품론 일축한 월가 ‘큰손’",3.476
2024-03-22,“미국보다 먼저 금리 내리자”...스위스 이어 영국·호주도 시동 걸었다,3.476
2024-03-22,IPTV서 다큐 자주 봤더니 대출금리 내려간다?…커지는 대안신용평가시장,3.476
2024-03-22,“물가와의 전쟁에서 승리했다”...스위스 금리인하에 美·日 증시가 들썩들썩,3.476
2024-03-22,8년 만에 적자 낸 저축은행 ‘무슨 일’…손실흡수 능력 충분하다는데,3.476
2024-03-22,"비트코인, 거시경제 변수의 상관관계 높아져…[엠블록레터]",3.476
2024-03-22,"돌아온 외국인, 3조 쓸어담았다…가장 많이 산 종목은",3.476
2024-03-22,"美법무부, 애플에 반독점 소송 제기…마이크론 14% 상승 [월가월부]",3.476
2024-03-21,'3회 인하' 유지에 안도랠리…3대지수 역대 최고치 [뉴욕증시 브리핑],3.529
2024-03-21,"""지금이라도 들어갈까""…투자 대박에 강남 부자들 '우르르'",3.529
2024-03-21,"""올리브영 상장 기대감""…CJ, 52주 신고가",3.529
2024-03-21,"""3월 FOMC, 기존 '신중' 기조 유지…7월 금리인하 전망""-메리츠",3.529
2024-03-21,"신용카드 비용 불어난 美가계…""바이든 재선의 최대 난제""",3.529
2024-03-21,삼성전자 오르자 역대급 '엑소더스'…개미들 3조 던졌다,3.529
2024-03-21,"케이뱅크, 네이버페이 스코어 활용해 신용평가모형 고도화",3.529
2024-03-21,"[속보] Fed, 올해 금리 3회 인하 시사…올해말 4.6% 유지 [Fed 워치]",3.529
2024-03-21,"하나은행, 직장인을 위한 '달달 하나 통장' 출시",3.529
2024-03-21,코스피 다시 2700선…삼성전자 2%·하이닉스 5%↑,3.529
2024-03-21,스위스 깜짝 금리인하…글로벌 피벗 '스타트',3.529
2024-03-21,"""'AI 거품론' 터무니없어…내년부터 모든 분야서 관련 기업 쏟아질 것""",3.529
2024-03-21,"美 Fed, 기준금리 5연속 동결…8개월째 5.25~5.5% [Fed워치]",3.529
2024-03-21,"Fed, 피벗 속도 그대로 유지…올해 금리 3회 인하 시사 [Fed 워치]",3.529
2024-03-21,"美 금리인하 전망 속…인민은행 부총재 ""지준율 추가 인하 여력 있어""",3.529
2024-03-21,"뷰노, 104억원 영구 전환사채 발행…""해외 진출 가속화""",3.529
2024-03-21,"이복현, 농협 겨냥 ""합리적 지배구조·상식적 조직문화 있어야""",3.529
2024-03-21,"""6월 금리인하 전망…인하 시작 이후 속도는 예상보다 느릴 것""-하나",3.529
2024-03-21,"""1%대 금리, 갈아타자""…신생아 특례대출, 40일 만에 4조원 돌파",3.529
2024-03-21,우선주 투자 매력 ‘실종’…부동산 딜 클로징 진퇴양난,3.529
2024-03-21,이번엔 신생아 특례대출로 또 '영끌'…어디로 몰렸나 봤더니,3.529
2024-03-21,외인·기관 '사자'에 웃는 증시…개미 코스피 1조 '순매도',3.529
2024-03-21,"8년만에 '수입차 왕좌' 내줬지만…벤츠 대표 ""1등이 목표 아니다"" 말한 이유",3.529
2024-03-21,"美, 기준금리 5연속 동결…3대 지수, 동시에 사상 최고치 [모닝브리핑]",3.529
2024-03-21,'비둘기' Fed에 원·달러 환율 올들어 최대 폭 하락…17.4원 뚝↓ [한경 외환시장 워치],3.529
2024-03-21,"파월 Fed 의장 ""양적 긴축 속도 완화 논의"" [Fed 워치]",3.529
2024-03-21,"""CJ, 올리브영 실적·상장 기대감 반영…목표가↑""-SK",3.529
2024-03-21,[속보] 영국 중앙은행 기준금리 연 5.25%로 동결,3.529
2024-03-21,"이복현 ""부동산 PF 금리·수수료 공정한지 현장점검""",3.529
2024-03-21,"케이뱅크·SBI저축은행, 신용대출 때 '네이버페이 스코어' 반영",3.529
2024-03-21,"이복현 ""부동산 PF 금리·수수료, 상식 수준에서 부과해야""",3.529
2024-03-21,‘비둘기 날갯짓’ 한 3월 FOMC…환율 1330원대 레인지 탈출[외환브리핑],3.529
2024-03-21,"삼성전기, MLCC 업황 회복세 및 日금리인상 수혜 기대 -NH",3.529
2024-03-21,"[뉴스새벽배송]연준, 올해 세차례 금리인하…美 증시 사상 최고치",3.529
2024-03-21,“코스피 1% 상승 출발할 것”…땡큐 파월,3.529
2024-03-21,"""3월 FOMC, 아슬아슬한 비둘기…주식 상승속도 주춤""",3.529
2024-03-21,"""비둘기였던 FOMC·마이크론 실적 서프라이즈…반도체 상승 탄력""",3.529
2024-03-21,"NDF, 1328.9원/1329.1원…8.7원 하락",3.529
2024-03-21,연내 인하 3회 유지한 FOMC… 글로벌 금리 추종하며 강세[채권브리핑],3.529
2024-03-21,"최상목 ""부동산PF 잠재 리스크 관리…보증 규모·펀드 지원 대상 확대""",3.529
2024-03-21,"[특징주]이번엔 8만전자 가나…삼성전자, 2%대 강세",3.529
2024-03-21,"코스닥, 6개월 만에 900선 돌파…삼현 121% 상승 데뷔",3.529
2024-03-21,"국고채 금리, 단기물 위주 하락 출발… 3년물, 5.3bp↓",3.529
2024-03-21,"""연준, 7월 금리 인하…'물가 경고' 주목해야""",3.529
2024-03-21,"BOJ ""올해 10월 추가 금리인상 단행할수도""",3.529
2024-03-21,"파월 ""고용 호조, 금리인하 보류 이유 될 수 없어""",3.529
2024-03-21,"CJ, CJ 올리브영 대한 기대감 반영…목표가↑-SK",3.529
2024-03-21,"해외IB ""3월 FOMC '비둘기적'…6월부터 금리 인하""",3.529
2024-03-21,美 연준 6월 피벗 기대↑…한미 금리 역전폭 좁혀지나,3.529
2024-03-21,"연준, 올해 세차례 금리인하 유지…3년간 '10→9회'로 줄어(재종합)",3.529
2024-03-21,"""올해 세차례 인하 유지""에 환호…3대지수 최고치 경신[월스트리트in]",3.529
2024-03-21,"[속보]""연준 3회 금리인하 유지'…3대지수 사상 최고치 경신",3.529
2024-03-21,"연준, 올해 세차례 금리인하 유지…파월 ""인플레여정 울퉁불퉁할 것""(종합)",3.529
2024-03-21,"[속보]S&P500 장중 최고치…연준, 올해 세차례 금리인하 유지",3.529
2024-03-21,"파월 ""과거처럼 제로 금리로 내려가지는 않을 것""",3.529
2024-03-21,"연준, 올해 최종금리 4.6% 유지…“세차례 인하”(상보)",3.529
2024-03-21,"연준, 올해 최종금리 4.6% 유지…“세차례 인하”",3.529
2024-03-21,"[속보]연준, 기준금리 5회 연속 동결…한미 금리차 200bp",3.529
2024-03-21,"美 연준 덕에 비트코인 8%↑…""연내 금리인하""",3.529
2024-03-21,미국 6월 금리인하 ‘청신호’…환율 1320원대로 하락 출발,3.529
2024-03-21,"한은 “RP 7일물 매각, 3.50%에 9조원 낙찰… 응찰 26.5조원”",3.529
2024-03-21,미래운용 ’1년 은행CD ETF’ 순자산 5000억원 돌파,3.529
2024-03-21,[코스닥 마감]6개월 만에 900선 복귀…통신장비·제약株 강세,3.529
2024-03-21,"[특징주]CJ, CJ올리브영 상장 기대감…52주 최고가",3.529
2024-03-21,"튀르키예, 기준금리 45→50% '깜짝' 인상",3.529
2024-03-21,영국도 금리 동결 …5차례 연속 5.25% 유지,3.529
2024-03-21,"네이버페이, 대안신용평가 모형 개발…은행 대출상품에 적용",3.529
2024-03-21,“수입차 1등 연연하지 않는다..‘럭셔리’ 고객 경험 확장이 최우선”,3.529
2024-03-21,"케이뱅크, ‘네이버페이 스코어’ 활용해 대안신용평가모형 고도화",3.529
2024-03-21,"금감원, PF 대출금리 중재 나섰지만…""금융권에만 부담"" 지적",3.529
2024-03-21,"기재부, 3월 ‘모집 방식 비경쟁인수’ 국고채 8천억 발행",3.529
2024-03-21,"FOMC 소화하며 불 스티프닝… 국고채 3년물, 6.5bp 하락[채권마감]",3.529
2024-03-21,"[마켓인]두산, 등급 상향 청신호…공모채 시장 입지 ‘쑥’",3.529
2024-03-21,완화적 FOMC에 ‘달러 팔자’…환율 17.4원 급락한 1322.4원[외환마감],3.529
2024-03-21,"뷰노, 104억원 영구 전환사채 발행...해외 진출 가속화",3.529
2024-03-21,[포토]높아진 금리인하 가능성에 코스피 2750 돌파…2754.86,3.529
2024-03-21,[미리보는 이데일리 신문]기술유출 수사 드림팀 삼성 ‘초격차’ 지켰다,3.529
2024-03-21,[코스피 마감]약 2년 만에 2750선 안착…반도체·저PBR주 급등,3.529
2024-03-21,권익위 “육아휴직 수당 기본급 수준 상향·기간 확대해야”,3.529
2024-03-21,"'훈풍 단' 日닛케이지수, 또 사상최고치 마감",3.529
2024-03-21,日닛케이 지수 사상 최고점 터치,3.529
2024-03-21,수상한 엔화…BOJ 마이너스 금리 해제에도 약세 지속,3.529
